gene,missense_ratio,nonsense_ratio,frameshift_ratio,splice_ratio
ARHGAP1,0.0,0.0,0.0,0.0
ARHGAP10,0.0,0.0,0.0,0.0
ARHGAP11A,0.0,0.0,0.0,0.0
ARHGAP12,0.0,0.0,0.0,0.005434782608695652
ARHGAP15,0.010869565217391304,0.0,0.0,0.0
ARHGAP17,0.010869565217391304,0.0,0.0,0.0
ARHGAP19,0.010869565217391304,0.0,0.0,0.0
ARHGAP21,0.021739130434782608,0.005434782608695652,0.0,0.0
ARHGAP22,0.0,0.0,0.0,0.0
ARHGAP24,0.005434782608695652,0.0,0.0,0.0
ARHGAP25,0.0,0.0,0.0,0.0
ARHGAP28,0.03260869565217391,0.0,0.0,0.005434782608695652
ARHGAP29,0.005434782608695652,0.0,0.005434782608695652,0.0
ARHGAP30,0.005434782608695652,0.0,0.0,0.005434782608695652
ARHGAP31,0.02717391304347826,0.0,0.0,0.0
ARHGAP32,0.010869565217391304,0.005434782608695652,0.0,0.0
ARHGAP36,0.021739130434782608,0.0,0.0,0.0
ARHGAP39,0.005434782608695652,0.0,0.010869565217391304,0.0
ARHGAP4,0.0,0.0,0.0,0.0
ARHGAP44,0.0,0.0,0.0,0.0
ARHGAP45,0.016304347826086956,0.0,0.0,0.0
ARHGAP5,0.03804347826086957,0.0,0.0,0.0
ARHGAP6,0.0,0.0,0.0,0.0
ARHGAP8,0.0,0.0,0.0,0.0
ARHGAP9,0.005434782608695652,0.0,0.0,0.0
ARHGDIA,0.0,0.0,0.0,0.0
ARHGDIB,0.0,0.0,0.0,0.0
ARHGDIG,0.0,0.0,0.0,0.0
ARHGEF1,0.005434782608695652,0.0,0.0,0.0
ARHGEF10,0.005434782608695652,0.0,0.0,0.0
ARHGEF10L,0.0,0.0,0.005434782608695652,0.0
ARHGEF11,0.005434782608695652,0.0,0.0,0.0
ARHGEF12,0.016304347826086956,0.005434782608695652,0.0,0.0
ARHGEF15,0.010869565217391304,0.005434782608695652,0.0,0.0
ARHGEF16,0.005434782608695652,0.0,0.0,0.0
ARHGEF17,0.021739130434782608,0.0,0.0,0.0
ARHGEF18,0.010869565217391304,0.0,0.005434782608695652,0.0
ARHGEF2,0.016304347826086956,0.0,0.0,0.0
ARHGEF25,0.005434782608695652,0.0,0.005434782608695652,0.0
ARHGEF28,0.0,0.0,0.0,0.0
ARHGEF3,0.0,0.0,0.005434782608695652,0.0
ARHGEF4,0.0,0.0,0.0,0.0
ARHGEF40,0.0,0.0,0.0,0.0
ARHGEF5,0.0,0.0,0.0,0.0
ARHGEF6,0.0,0.0,0.0,0.0
ARHGEF7,0.005434782608695652,0.0,0.0,0.0
ARHGEF9,0.010869565217391304,0.0,0.0,0.0
ARID1A,0.016304347826086956,0.02717391304347826,0.03804347826086957,0.0
ARID1B,0.021739130434782608,0.005434782608695652,0.0,0.0
ARID2,0.0,0.0,0.005434782608695652,0.0
ARID3A,0.0,0.0,0.0,0.0
ARID4A,0.005434782608695652,0.0,0.0,0.0
ARID5B,0.005434782608695652,0.0,0.0,0.0
ARIH1,0.0,0.0,0.0,0.0
ARIH2,0.010869565217391304,0.0,0.0,0.0
ARL1,0.0,0.0,0.0,0.0
ARL13B,0.005434782608695652,0.0,0.0,0.0
ARL2,0.0,0.0,0.0,0.0
ARL2BP,0.010869565217391304,0.0,0.0,0.0
ARL3,0.0,0.0,0.0,0.0
ARL4D,0.0,0.0,0.0,0.0
ARL6,0.0,0.0,0.0,0.0
ARL6IP5,0.0,0.0,0.0,0.0
ARL8A,0.0,0.0,0.0,0.0
ARL8B,0.0,0.0,0.0,0.0
ARNT,0.0,0.0,0.0,0.0
ARNT2,0.005434782608695652,0.0,0.0,0.0
ARPC1A,0.0,0.0,0.0,0.0
ARPC1B,0.0,0.0,0.0,0.0
ARPC2,0.0,0.0,0.0,0.0
ARPC3,0.0,0.0,0.0,0.0
ARPC4,0.0,0.0,0.0,0.0
ARPC5,0.005434782608695652,0.0,0.0,0.0
ARPC5L,0.0,0.0,0.0,0.0
ARPP19,0.0,0.0,0.0,0.0
ARR3,0.005434782608695652,0.0,0.0,0.0
ARRB1,0.010869565217391304,0.005434782608695652,0.0,0.0
ARRB2,0.0,0.0,0.0,0.005434782608695652
ARRDC3,0.0,0.0,0.0,0.0
ARSA,0.005434782608695652,0.0,0.0,0.005434782608695652
ARSB,0.005434782608695652,0.0,0.0,0.0
ARSG,0.0,0.0,0.0,0.0
ARSI,0.005434782608695652,0.0,0.005434782608695652,0.0
ARSK,0.0,0.0,0.0,0.0
ART3,0.0,0.0,0.0,0.0
ASAH1,0.0,0.0,0.0,0.0
ASAP1,0.005434782608695652,0.0,0.0,0.0
ASAP2,0.0,0.0,0.0,0.005434782608695652
ASAP3,0.0,0.0,0.005434782608695652,0.0
ASB6,0.010869565217391304,0.0,0.0,0.0
ASB8,0.0,0.0,0.005434782608695652,0.0
ASCC1,0.005434782608695652,0.0,0.0,0.0
ASCC3,0.010869565217391304,0.0,0.0,0.0
ASCL1,0.0,0.0,0.0,0.0
ASCL2,0.0,0.0,0.0,0.0
ASCL3,0.0,0.0,0.0,0.0
ASF1A,0.005434782608695652,0.0,0.0,0.0
ASF1B,0.005434782608695652,0.0,0.0,0.0
ASGR1,0.005434782608695652,0.0,0.0,0.0
ASGR2,0.0,0.0,0.0,0.0
ASH1L,0.010869565217391304,0.0,0.0,0.0
ASH2L,0.005434782608695652,0.0,0.0,0.0
ASIC1,0.010869565217391304,0.0,0.0,0.0
ASIC2,0.010869565217391304,0.0,0.0,0.005434782608695652
ASIC3,0.0,0.0,0.0,0.0
ASL,0.010869565217391304,0.0,0.0,0.0
ASNS,0.016304347826086956,0.0,0.0,0.0
ASPA,0.005434782608695652,0.0,0.0,0.0
ASPH,0.005434782608695652,0.0,0.0,0.0
ASPHD1,0.0,0.0,0.0,0.0
ASPM,0.021739130434782608,0.0,0.005434782608695652,0.0
ASRGL1,0.010869565217391304,0.0,0.0,0.0
ASS1,0.005434782608695652,0.0,0.0,0.0
ASXL1,0.03260869565217391,0.005434782608695652,0.005434782608695652,0.0
ASXL2,0.010869565217391304,0.005434782608695652,0.010869565217391304,0.0
ASZ1,0.0,0.0,0.0,0.0
ATAD2,0.010869565217391304,0.0,0.010869565217391304,0.0
ATAD3A,0.005434782608695652,0.0,0.0,0.005434782608695652
ATAD5,0.0,0.0,0.0,0.0
ATF1,0.0,0.0,0.0,0.0
ATF2,0.0,0.0,0.0,0.0
ATF3,0.0,0.0,0.0,0.0
ATF4,0.0,0.0,0.005434782608695652,0.0
ATF6,0.005434782608695652,0.0,0.0,0.0
ATF6B,0.0,0.0,0.0,0.0
ATF7,0.010869565217391304,0.005434782608695652,0.0,0.0
ATF7IP,0.021739130434782608,0.0,0.0,0.0
ATF7IP2,0.0,0.0,0.0,0.0
ATG10,0.0,0.0,0.0,0.0
ATG101,0.0,0.0,0.0,0.0
ATG12,0.0,0.0,0.0,0.0
ATG13,0.0,0.0,0.0,0.0
ATG14,0.0,0.0,0.0,0.0
ATG16L1,0.0,0.0,0.0,0.0
ATG16L2,0.0,0.0,0.0,0.0
ATG3,0.005434782608695652,0.0,0.0,0.0
ATG4A,0.0,0.0,0.0,0.0
ATG4B,0.005434782608695652,0.0,0.0,0.0
ATG4C,0.0,0.0,0.0,0.0
ATG4D,0.0,0.0,0.0,0.0
ATG5,0.010869565217391304,0.0,0.0,0.0
ATG7,0.010869565217391304,0.0,0.0,0.0
ATG9A,0.010869565217391304,0.0,0.0,0.0
ATIC,0.005434782608695652,0.0,0.0,0.0
ATL1,0.005434782608695652,0.0,0.0,0.0
ATL3,0.0,0.0,0.0,0.0
ATM,0.03260869565217391,0.0,0.0,0.0
ATMIN,0.016304347826086956,0.0,0.0,0.0
ATN1,0.016304347826086956,0.0,0.0,0.0
ATOH1,0.0,0.0,0.0,0.0
ATOH7,0.005434782608695652,0.0,0.0,0.0
ATOX1,0.0,0.0,0.0,0.0
ATP11A,0.005434782608695652,0.0,0.0,0.0
ATP11B,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0
ATP12A,0.005434782608695652,0.0,0.0,0.0
ATP13A2,0.010869565217391304,0.0,0.0,0.0
ATP1A1,0.010869565217391304,0.0,0.010869565217391304,0.0
ATP1A2,0.03260869565217391,0.0,0.0,0.0
ATP1A3,0.005434782608695652,0.0,0.0,0.0
ATP1A4,0.0,0.0,0.005434782608695652,0.005434782608695652
ATP1B1,0.0,0.005434782608695652,0.0,0.0
ATP1B2,0.0,0.0,0.0,0.0
ATP1B3,0.0,0.0,0.0,0.0
ATP1B4,0.005434782608695652,0.0,0.0,0.0
ATP23,0.005434782608695652,0.0,0.0,0.0
ATP2A1,0.016304347826086956,0.0,0.0,0.0
ATP2A2,0.016304347826086956,0.0,0.0,0.0
ATP2A3,0.005434782608695652,0.005434782608695652,0.0,0.0
ATP2B1,0.021739130434782608,0.0,0.0,0.0
ATP2B4,0.016304347826086956,0.0,0.0,0.0
ATP4A,0.010869565217391304,0.0,0.005434782608695652,0.0
ATP4B,0.0,0.0,0.0,0.0
ATP5F1A,0.005434782608695652,0.0,0.0,0.0
ATP5F1B,0.005434782608695652,0.0,0.0,0.0
ATP5F1C,0.0,0.0,0.005434782608695652,0.0
ATP5F1D,0.0,0.0,0.0,0.0
ATP5F1E,0.0,0.0,0.0,0.0
ATP5IF1,0.0,0.0,0.0,0.0
ATP5MC1,0.0,0.0,0.0,0.0
ATP5MC2,0.0,0.0,0.0,0.0
ATP5MC3,0.0,0.0,0.0,0.0
ATP5ME,0.0,0.0,0.0,0.0
ATP5MF,0.0,0.0,0.0,0.0
ATP5MG,0.0,0.0,0.0,0.0
ATP5PB,0.005434782608695652,0.0,0.0,0.0
ATP5PD,0.0,0.0,0.0,0.0
ATP5PF,0.0,0.0,0.0,0.0
ATP5PO,0.0,0.0,0.0,0.0
ATP6AP1,0.0,0.0,0.0,0.0
ATP6AP2,0.005434782608695652,0.0,0.0,0.0
ATP6V0A1,0.005434782608695652,0.0,0.0,0.0
ATP6V0A2,0.016304347826086956,0.0,0.0,0.0
ATP6V0A4,0.005434782608695652,0.0,0.0,0.0
ATP6V0B,0.0,0.0,0.0,0.0
ATP6V0C,0.0,0.0,0.0,0.0
ATP6V0D1,0.0,0.0,0.0,0.0
ATP6V0D2,0.005434782608695652,0.0,0.0,0.0
ATP6V0E1,0.0,0.0,0.0,0.0
ATP6V0E2,0.0,0.0,0.0,0.0
ATP6V1A,0.0,0.0,0.0,0.0
ATP6V1B1,0.005434782608695652,0.0,0.005434782608695652,0.0
ATP6V1B2,0.0,0.0,0.0,0.0
ATP6V1C1,0.0,0.0,0.0,0.0
ATP6V1C2,0.005434782608695652,0.0,0.0,0.0
ATP6V1D,0.005434782608695652,0.0,0.0,0.0
ATP6V1E1,0.0,0.0,0.0,0.0
ATP6V1E2,0.0,0.0,0.0,0.0
ATP6V1F,0.0,0.0,0.0,0.0
ATP6V1G1,0.0,0.0,0.0,0.0
ATP6V1G2,0.0,0.0,0.0,0.0
ATP6V1G3,0.0,0.0,0.0,0.0
ATP6V1H,0.005434782608695652,0.0,0.0,0.0
ATP7A,0.0,0.0,0.0,0.0
ATP7B,0.010869565217391304,0.0,0.0,0.0
ATP8A1,0.021739130434782608,0.010869565217391304,0.0,0.0
ATP8B2,0.010869565217391304,0.0,0.0,0.0
ATP8B4,0.021739130434782608,0.0,0.0,0.0
ATPAF1,0.005434782608695652,0.0,0.0,0.0
ATPAF2,0.005434782608695652,0.0,0.0,0.0
ATR,0.021739130434782608,0.005434782608695652,0.010869565217391304,0.0
ATRIP,0.0,0.0,0.0,0.0
ATRN,0.016304347826086956,0.0,0.005434782608695652,0.0
ATRX,0.005434782608695652,0.0,0.0,0.0
ATXN1,0.0,0.0,0.0,0.0
ATXN10,0.021739130434782608,0.0,0.0,0.0
ATXN1L,0.0,0.0,0.0,0.0
ATXN2L,0.005434782608695652,0.0,0.0,0.0
ATXN3L,0.0,0.0,0.0,0.0
ATXN7L3,0.0,0.0,0.0,0.0
AUH,0.0,0.0,0.0,0.0
AUP1,0.005434782608695652,0.0,0.0,0.0
AURKA,0.005434782608695652,0.0,0.0,0.0
AURKAIP1,0.005434782608695652,0.0,0.0,0.0
AURKB,0.0,0.0,0.0,0.0
AURKC,0.005434782608695652,0.0,0.0,0.0
AVIL,0.0,0.0,0.005434782608695652,0.0
AVP,0.005434782608695652,0.0,0.0,0.0
AVPR1A,0.010869565217391304,0.0,0.0,0.0
AVPR1B,0.0,0.0,0.0,0.0
AXIN1,0.005434782608695652,0.0,0.005434782608695652,0.0
AXIN2,0.005434782608695652,0.0,0.0,0.0
AXL,0.005434782608695652,0.0,0.005434782608695652,0.0
AZGP1,0.0,0.0,0.0,0.0
AZI2,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0
AZIN1,0.0,0.0,0.0,0.0
AZIN2,0.005434782608695652,0.0,0.0,0.0
AZU1,0.005434782608695652,0.0,0.0,0.0
B3GALNT1,0.0,0.0,0.0,0.0
B3GALNT2,0.0,0.0,0.0,0.0
B3GALT1,0.0,0.0,0.0,0.0
B3GALT2,0.005434782608695652,0.0,0.0,0.0
B3GALT4,0.005434782608695652,0.0,0.0,0.0
B3GALT5,0.0,0.0,0.0,0.0
B3GALT6,0.0,0.0,0.0,0.0
B3GAT1,0.016304347826086956,0.0,0.0,0.0
B3GAT2,0.010869565217391304,0.0,0.0,0.0
B3GAT3,0.0,0.0,0.0,0.0
B3GLCT,0.0,0.0,0.0,0.0
B3GNT2,0.005434782608695652,0.0,0.0,0.0
B3GNT3,0.0,0.0,0.0,0.0
B3GNT4,0.0,0.0,0.0,0.0
B3GNT5,0.005434782608695652,0.0,0.0,0.0
B3GNT7,0.005434782608695652,0.0,0.0,0.0
B3GNT8,0.005434782608695652,0.0,0.0,0.0
B3GNT9,0.0,0.0,0.0,0.0
B4GALNT1,0.010869565217391304,0.0,0.005434782608695652,0.0
B4GALNT2,0.0,0.0,0.005434782608695652,0.0
B4GALT1,0.005434782608695652,0.0,0.0,0.0
B4GALT2,0.0,0.0,0.0,0.0
B4GALT3,0.005434782608695652,0.0,0.0,0.0
B4GALT4,0.005434782608695652,0.0,0.0,0.0
B4GALT5,0.0,0.0,0.0,0.0
B4GALT6,0.0,0.005434782608695652,0.0,0.0
B4GALT7,0.0,0.0,0.0,0.0
B4GAT1,0.005434782608695652,0.0,0.0,0.0
B9D1,0.0,0.0,0.005434782608695652,0.0
B9D2,0.005434782608695652,0.0,0.0,0.0
BAAT,0.0,0.0,0.0,0.0
BABAM1,0.0,0.005434782608695652,0.0,0.0
BABAM2,0.0,0.0,0.0,0.0
BACE1,0.0,0.0,0.0,0.0
BACH1,0.005434782608695652,0.0,0.0,0.0
BACH2,0.0,0.0,0.0,0.0
BAD,0.0,0.0,0.0,0.0
BAG3,0.0,0.0,0.0,0.0
BAG4,0.0,0.0,0.0,0.0
BAG5,0.0,0.0,0.0,0.0
BAG6,0.005434782608695652,0.0,0.0,0.0
BAHD1,0.0,0.0,0.0,0.0
BAIAP2,0.005434782608695652,0.0,0.0,0.0
BAIAP2L1,0.005434782608695652,0.0,0.0,0.0
BAK1,0.0,0.005434782608695652,0.0,0.0
BAMBI,0.010869565217391304,0.0,0.0,0.0
BANF1,0.0,0.0,0.0,0.0
BANF2,0.005434782608695652,0.0,0.0,0.0
BANP,0.005434782608695652,0.0,0.0,0.0
BAP1,0.0,0.0,0.0,0.0
BARD1,0.010869565217391304,0.005434782608695652,0.005434782608695652,0.0
BARX1,0.0,0.0,0.0,0.0
BATF,0.005434782608695652,0.0,0.0,0.0
BATF2,0.0,0.0,0.0,0.0
BATF3,0.0,0.0,0.0,0.0
BAX,0.010869565217391304,0.0,0.0,0.0
BAZ1A,0.0,0.0,0.0,0.0
BAZ1B,0.005434782608695652,0.0,0.0,0.0
BAZ2A,0.02717391304347826,0.0,0.0,0.0
BBC3,0.0,0.0,0.0,0.0
BBIP1,0.0,0.0,0.0,0.0
BBOX1,0.005434782608695652,0.0,0.0,0.0
BBS1,0.0,0.0,0.0,0.0
BBS12,0.010869565217391304,0.0,0.0,0.0
BBS2,0.005434782608695652,0.0,0.0,0.0
BBS4,0.010869565217391304,0.0,0.0,0.0
BBS5,0.010869565217391304,0.0,0.0,0.0
BBS7,0.016304347826086956,0.0,0.0,0.0
BBS9,0.016304347826086956,0.0,0.0,0.0
BCAN,0.005434782608695652,0.0,0.0,0.0
BCAP31,0.005434782608695652,0.0,0.0,0.0
BCAR1,0.016304347826086956,0.0,0.0,0.0
BCAS2,0.0,0.0,0.0,0.0
BCAS3,0.005434782608695652,0.0,0.0,0.0
BCAS4,0.005434782608695652,0.0,0.0,0.0
BCAT1,0.0,0.0,0.0,0.0
BCAT2,0.005434782608695652,0.0,0.0,0.0
BCCIP,0.0,0.0,0.005434782608695652,0.0
BCHE,0.021739130434782608,0.005434782608695652,0.016304347826086956,0.0
BCKDHA,0.0,0.0,0.0,0.005434782608695652
BCKDHB,0.005434782608695652,0.0,0.0,0.005434782608695652
BCKDK,0.0,0.0,0.0,0.0
BCL11A,0.016304347826086956,0.0,0.0,0.0
BCL11B,0.0,0.005434782608695652,0.0,0.0
BCL2,0.0,0.0,0.0,0.0
BCL2A1,0.005434782608695652,0.0,0.0,0.0
BCL2L1,0.0,0.0,0.0,0.0
BCL2L10,0.0,0.0,0.0,0.0
BCL2L11,0.005434782608695652,0.0,0.0,0.0
BCL2L13,0.0,0.0,0.0,0.0
BCL2L14,0.005434782608695652,0.0,0.0,0.0
BCL3,0.0,0.0,0.0,0.0
BCL6,0.0,0.0,0.0,0.0
BCL9,0.010869565217391304,0.0,0.0,0.0
BCL9L,0.010869565217391304,0.0,0.005434782608695652,0.0
BCLAF1,0.0,0.0,0.0,0.0
BCO1,0.005434782608695652,0.0,0.005434782608695652,0.0
BCOR,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0
BCORL1,0.0,0.0,0.005434782608695652,0.0
BCR,0.005434782608695652,0.0,0.0,0.0
BCS1L,0.005434782608695652,0.0,0.0,0.0
BDH1,0.005434782608695652,0.0,0.0,0.0
BDH2,0.0,0.0,0.0,0.0
BDKRB1,0.005434782608695652,0.0,0.0,0.0
BDKRB2,0.0,0.0,0.0,0.0
BDNF,0.005434782608695652,0.0,0.0,0.0
BDP1,0.02717391304347826,0.0,0.005434782608695652,0.0
BECN1,0.0,0.0,0.0,0.0
BEST2,0.0,0.0,0.0,0.0
BET1,0.0,0.0,0.0,0.0
BET1L,0.0,0.0,0.0,0.0
BEX1,0.005434782608695652,0.0,0.0,0.0
BEX2,0.0,0.0,0.0,0.0
BEX3,0.0,0.0,0.0,0.0
BFSP1,0.0,0.0,0.0,0.0
BFSP2,0.0,0.0,0.0,0.0
BGLAP,0.0,0.0,0.0,0.0
BGN,0.005434782608695652,0.0,0.0,0.0
BHLHE40,0.0,0.0,0.0,0.0
BHLHE41,0.0,0.0,0.0,0.0
BHMT,0.005434782608695652,0.0,0.0,0.0
BHMT2,0.005434782608695652,0.0,0.0,0.0
BICD2,0.016304347826086956,0.0,0.0,0.0
BID,0.0,0.0,0.0,0.0
BIK,0.0,0.0,0.0,0.0
BIN1,0.0,0.0,0.005434782608695652,0.0
BIN3,0.0,0.0,0.0,0.0
BIRC2,0.010869565217391304,0.0,0.0,0.0
BIRC3,0.0,0.0,0.0,0.0
BIRC5,0.0,0.0,0.0,0.0
BIRC7,0.0,0.0,0.0,0.0
BLK,0.005434782608695652,0.0,0.005434782608695652,0.0
BLM,0.016304347826086956,0.0,0.0,0.0
BLMH,0.0,0.0,0.0,0.0
BLNK,0.010869565217391304,0.0,0.0,0.0
BLOC1S1,0.0,0.0,0.0,0.0
BLOC1S2,0.0,0.0,0.0,0.0
BLOC1S3,0.0,0.0,0.0,0.0
BLOC1S4,0.0,0.0,0.0,0.0
BLOC1S5,0.0,0.0,0.0,0.0
BLOC1S6,0.0,0.0,0.0,0.0
BLVRA,0.010869565217391304,0.005434782608695652,0.0,0.0
BLVRB,0.0,0.0,0.0,0.0
BLZF1,0.0,0.0,0.0,0.0
BMF,0.0,0.0,0.0,0.0
BMI1,0.0,0.0,0.005434782608695652,0.0
BMP1,0.0,0.0,0.005434782608695652,0.0
BMP10,0.005434782608695652,0.0,0.0,0.0
BMP15,0.0,0.010869565217391304,0.0,0.0
BMP2,0.005434782608695652,0.0,0.0,0.0
BMP4,0.0,0.0,0.0,0.0
BMP6,0.005434782608695652,0.0,0.0,0.0
BMP7,0.010869565217391304,0.0,0.0,0.0
BMPER,0.005434782608695652,0.0,0.0,0.005434782608695652
BMPR1A,0.005434782608695652,0.0,0.0,0.0
BMPR1B,0.010869565217391304,0.0,0.0,0.0
BMPR2,0.010869565217391304,0.0,0.0,0.0
BMS1,0.005434782608695652,0.0,0.0,0.0
BMX,0.005434782608695652,0.0,0.0,0.0
BNIP1,0.0,0.0,0.0,0.0
BNIP3,0.010869565217391304,0.0,0.0,0.0
BNIP3L,0.005434782608695652,0.0,0.0,0.0
BOC,0.0,0.0,0.0,0.0
BOD1,0.010869565217391304,0.0,0.0,0.0
BOK,0.0,0.0,0.0,0.0
BOLA1,0.0,0.0,0.0,0.0
BOLL,0.005434782608695652,0.0,0.0,0.0
BOP1,0.010869565217391304,0.0,0.0,0.0
BPI,0.0,0.0,0.0,0.0
BPIFA1,0.005434782608695652,0.0,0.0,0.0
BPIFB3,0.0,0.0,0.0,0.0
BPNT1,0.0,0.0,0.0,0.0
BPTF,0.005434782608695652,0.005434782608695652,0.0,0.0
BRAF,0.010869565217391304,0.0,0.0,0.0
BRAP,0.0,0.0,0.0,0.0
BRAT1,0.005434782608695652,0.0,0.0,0.0
BRCA1,0.0,0.0,0.0,0.0
BRCA2,0.02717391304347826,0.005434782608695652,0.005434782608695652,0.0
BRCC3,0.0,0.0,0.0,0.0
BRD1,0.010869565217391304,0.0,0.0,0.0
BRD3,0.005434782608695652,0.0,0.005434782608695652,0.0
BRD4,0.021739130434782608,0.0,0.0,0.0
BRD7,0.0,0.0,0.005434782608695652,0.0
BRD8,0.005434782608695652,0.010869565217391304,0.0,0.0
BRF2,0.0,0.0,0.0,0.0
BRI3,0.005434782608695652,0.0,0.0,0.0
BRINP1,0.04891304347826087,0.0,0.0,0.0
BRIP1,0.016304347826086956,0.005434782608695652,0.0,0.0
BRIX1,0.005434782608695652,0.0,0.0,0.0
BRK1,0.0,0.0,0.0,0.0
BRMS1,0.0,0.0,0.0,0.0
BRMS1L,0.0,0.0,0.0,0.0
BROX,0.0,0.0,0.0,0.0
BRPF1,0.005434782608695652,0.0,0.0,0.0
BRPF3,0.005434782608695652,0.0,0.0,0.0
BRSK1,0.005434782608695652,0.0,0.0,0.0
BRWD1,0.0,0.0,0.005434782608695652,0.0
BSCL2,0.0,0.0,0.0,0.0
BSG,0.0,0.0,0.0,0.0
BSN,0.021739130434782608,0.0,0.0,0.0
BST1,0.005434782608695652,0.0,0.0,0.0
BST2,0.0,0.0,0.0,0.0
BTAF1,0.016304347826086956,0.005434782608695652,0.005434782608695652,0.0
BTBD1,0.0,0.0,0.0,0.0
BTBD2,0.005434782608695652,0.0,0.0,0.0
BTBD6,0.005434782608695652,0.0,0.0,0.0
BTC,0.0,0.0,0.0,0.0
BTD,0.0,0.0,0.0,0.0
BTF3,0.0,0.0,0.0,0.0
BTG1,0.0,0.0,0.005434782608695652,0.0
BTG3,0.0,0.0,0.0,0.0
BTK,0.0,0.0,0.0,0.0
BTLA,0.0,0.0,0.0,0.0
BTN1A1,0.005434782608695652,0.0,0.0,0.0
BTN2A1,0.0,0.005434782608695652,0.005434782608695652,0.0
BTN3A1,0.021739130434782608,0.005434782608695652,0.0,0.0
BTN3A2,0.005434782608695652,0.0,0.0,0.0
BTRC,0.016304347826086956,0.0,0.0,0.0
BUB1,0.005434782608695652,0.0,0.0,0.005434782608695652
BUB1B,0.016304347826086956,0.0,0.0,0.0
BUB3,0.0,0.0,0.0,0.0
BUD13,0.005434782608695652,0.0,0.005434782608695652,0.0
BUD31,0.0,0.0,0.0,0.0
BYSL,0.0,0.0,0.0,0.0
BZW1,0.005434782608695652,0.0,0.0,0.0
C11ORF54,0.0,0.0,0.0,0.0
C15ORF48,0.0,0.0,0.0,0.0
C1D,0.0,0.0,0.0,0.0
C1GALT1,0.005434782608695652,0.0,0.0,0.0
C1GALT1C1,0.0,0.0,0.0,0.0
C1QA,0.0,0.0,0.0,0.0
C1QBP,0.0,0.0,0.0,0.0
C1QC,0.005434782608695652,0.0,0.0,0.0
C1S,0.005434782608695652,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0
C2CD2,0.010869565217391304,0.0,0.0,0.0
C2CD3,0.010869565217391304,0.0,0.005434782608695652,0.0
C2ORF49,0.0,0.0,0.0,0.0
C3,0.03260869565217391,0.0,0.005434782608695652,0.0
C3AR1,0.005434782608695652,0.005434782608695652,0.0,0.0
C4A,0.0,0.0,0.0,0.0
C4B,0.0,0.0,0.0,0.0
C4BPA,0.0,0.0,0.0,0.0
C4BPB,0.005434782608695652,0.0,0.0,0.0
C5,0.005434782608695652,0.0,0.0,0.0
C5AR1,0.0,0.0,0.0,0.0
C6,0.016304347826086956,0.0,0.005434782608695652,0.0
C6ORF120,0.0,0.0,0.0,0.0
C7,0.010869565217391304,0.0,0.0,0.0
C8A,0.016304347826086956,0.0,0.0,0.005434782608695652
C8B,0.010869565217391304,0.0,0.0,0.0
C9,0.0,0.0,0.0,0.0
C9ORF72,0.0,0.0,0.0,0.0
CA1,0.005434782608695652,0.0,0.0,0.0
CA2,0.0,0.0,0.0,0.0
CA9,0.0,0.0,0.0,0.0
CAB39,0.0,0.0,0.0,0.0
CAB39L,0.0,0.0,0.005434782608695652,0.0
CABIN1,0.021739130434782608,0.0,0.005434782608695652,0.0
CABLES1,0.0,0.0,0.0,0.0
CABS1,0.010869565217391304,0.0,0.0,0.0
CABYR,0.0,0.0,0.0,0.0
CACNA1A,0.016304347826086956,0.005434782608695652,0.0,0.0
CACNA1B,0.010869565217391304,0.005434782608695652,0.0,0.0
CACNA1C,0.021739130434782608,0.0,0.0,0.0
CACNA1D,0.010869565217391304,0.0,0.0,0.005434782608695652
CACNA1E,0.03260869565217391,0.0,0.0,0.0
CACNA1F,0.021739130434782608,0.005434782608695652,0.0,0.0
CACNA1G,0.016304347826086956,0.0,0.0,0.0
CACNA1H,0.021739130434782608,0.0,0.005434782608695652,0.0
CACNA1I,0.021739130434782608,0.0,0.0,0.0
CACNA1S,0.02717391304347826,0.0,0.0,0.0
CACNA2D1,0.021739130434782608,0.0,0.0,0.0
CACNA2D2,0.0,0.0,0.0,0.0
CACNB1,0.005434782608695652,0.0,0.0,0.0
CACNB2,0.0,0.0,0.0,0.0
CACNB3,0.0,0.0,0.005434782608695652,0.0
CACNB4,0.0,0.0,0.0,0.0
CACNG1,0.0,0.0,0.0,0.0
CACNG2,0.0,0.0,0.0,0.0
CACNG3,0.005434782608695652,0.0,0.0,0.0
CACNG4,0.0,0.0,0.005434782608695652,0.0
CACNG5,0.010869565217391304,0.0,0.0,0.0
CACNG6,0.005434782608695652,0.0,0.0,0.0
CACNG7,0.0,0.0,0.0,0.0
CACTIN,0.005434782608695652,0.0,0.0,0.0
CACYBP,0.005434782608695652,0.0,0.0,0.0
CAD,0.02717391304347826,0.0,0.0,0.0
CADM1,0.005434782608695652,0.0,0.0,0.0
CADM3,0.0,0.0,0.0,0.0
CADPS,0.010869565217391304,0.0,0.0,0.0
CALCA,0.0,0.0,0.0,0.0
CALCOCO1,0.010869565217391304,0.0,0.0,0.0
CALCOCO2,0.0,0.0,0.0,0.0
CALCRL,0.0,0.0,0.0,0.0
CALD1,0.0,0.0,0.0,0.0
